ID,SMILES,Mutagenicity
303-45-7,CC(C)c1c(O)c(O)c(C=O)c2c(O)c(c(C)cc12)c3c(C)cc4c(C(C)C)c(O)c(O)c(C=O)c4c3O,non-mutagenic
41934-47-8,CCN(CC)c1ccc2C(=CC(=O)Oc2c1)C(F)(F)F,non-mutagenic
192705-53-6,CC(=O)Nc1ccc2c3ccc(O)cc3c4cccc1c24,mutagenic
106636-49-1,[O-][N+](=O)c1c(nc2SCCn12)c3ccc(Cl)cc3,mutagenic
34801-16-6,Nc1nc(cs1)c2ccc(s2)[N+](=O)[O-],mutagenic
66-97-7,O=C1Oc2cc3occc3cc2C=C1,non-mutagenic
122587-22-8,COC(=O)c1oc(c(Cl)c1Cl)[N+](=O)[O-],mutagenic
14064-55-2,[O-][N+](=O)c1ccc(\C=C\c2ccc(Cl)cc2)cc1,mutagenic
NOCAS_M110,COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)OC2=O,mutagenic
924-16-3,CCCCN(CCCC)N=O,mutagenic
74494-65-8,COc1cc(O)c2C(=O)c3c(OC)cc4OC5OCCC5c4c3Oc2c1OC,non-mutagenic
9005-65-6,CCCCCCCC\C=C\CCCCCCCC(=O)OCCOCC1(OCCOC)OCC(OCCOC)C1OCCOC,non-mutagenic
101-61-1,CN(C)c1ccc(Cc2ccc(cc2)N(C)C)cc1,mutagenic
584-48-5,[O-][N+](=O)c1ccc(Br)c(c1)[N+](=O)[O-],mutagenic
32861-85-1,COc1cc(Oc2ccc(Cl)cc2Cl)cc(c1)[N+](=O)[O-],non-mutagenic
2185-92-4,Nc1ccccc1c2ccccc2,mutagenic
622-96-8,CCc1ccc(C)cc1,non-mutagenic
188970-83-4,Oc1cccc2c1c(cc3[nH]c4ccc5ccccc5c4c23)[N+](=O)[O-],mutagenic
163275-61-4,Fc1ccc2ccc3cccnc3c2c1,mutagenic
145627-68-5,OC1C=Cc2c(ccc3c4CCCc4ccc23)C1O,mutagenic
106323-85-7,[O-][N+](=O)c1ccc(c2ccc(c(c2)[N+](=O)[O-])[N+](=O)[O-])c(c1)[N+](=O)[O-],mutagenic
NOCAS_M64,CC(=C[C@H]1[C@H](C(=O)OCc2oc(CC#C)cc2)C1(C)C)C,mutagenic
133762-81-9,Nc1nc(Cl)c2ncn(CC(O)CN=N#N)c2n1,mutagenic
86-95-3,Oc1cc(O)c2ccccc2n1,mutagenic
102-07-8,O=C(Nc1ccccc1)Nc2ccccc2,non-mutagenic
39860-12-3,Cc1ccc2c(c1)nc(N)n2C,mutagenic
121-39-1,CCOC(=O)[C@@H]1O[C@H]1c2ccccc2,non-mutagenic
79-08-3,OC(=O)CBr,mutagenic
158729-29-4,Clc1cc(Cl)cc(NS(=O)(=O)c2cccc3cccnc23)c1,non-mutagenic
109-78-4,OCCC#N,non-mutagenic
159092-67-8,[O-][N+](=O)c1ccc2ccc3c(cccc3c2c1)[N+](=O)[O-],mutagenic
79-44-7,CN(C)C(=O)Cl,mutagenic
166546-19-6,CN1CCN(CC1)c2ccc3[nH]c(nc3c2)c4ccc5[nH]c(nc5c4)c6ccc(cc6)N(CCCl)CCCl,non-mutagenic
52-86-8,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,non-mutagenic
70458-92-3,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(cc12)N3CCN(C)CC3,mutagenic
18636-89-0,[O-][n+]1cc2ccccc2cn1,non-mutagenic
77-65-6,CCC(Br)(CC)C(=O)NC(=O)N,non-mutagenic
69658-14-6,CCOC(=O)CSc1ccc2c3ccccc3C(=O)c4cccc1c24,mutagenic
NOCAS_M33,CC(=O)Nc1ccc(cc1)[C@H]2O[C@H]2C(=O)c3ccccc3,mutagenic
61734-88-1,CCN(CCCO)N=O,mutagenic
133762-86-4,NC1=NC(=O)N(CC(O)CN=N#N)C=C1,mutagenic
25013-15-4,Cc1ccc(C=C)cc1,non-mutagenic
108893-54-5,CC(=O)OC1C2CC(C)(C)CC2=C(C=O)C3(CC13C)C=O,non-mutagenic
3989-90-0,[O-][N+](=O)c1ccc2c(ccc3c4ccccc4ccc23)c1,mutagenic
7704-40-7,Nc1ccc2nc3ccc(N)cc3nc2c1,mutagenic
NOCAS_M79,C[C@@H]1c2ccccc2c3ccc(C)cc13,mutagenic
26946-33-8,Nc1ccc(Cc2ccc(N)cc2[N+](=O)[O-])c(c1)[N+](=O)[O-],mutagenic
53-86-1,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c3ccc(Cl)cc3,non-mutagenic
69533-68-2,[O-][N+](=O)c1ccc2c(CCc3cc(ccc23)[N+](=O)[O-])c1,mutagenic
150446-04-1,Cc1c(Cn2ccnc2)c3cc(ccc3n1Cc4ccccc4)[N+](=O)[O-],mutagenic
146795-45-1,[O-][N+](=O)c1cccc(NC(=O)c2csc(c2)[N+](=O)[O-])c1,mutagenic
627-18-9,OCCCBr,mutagenic
2210-28-8,CCCOC(=O)C(=C)C,non-mutagenic
105467-67-2,Oc1cccc2c1ccc3nc4ccc5ccccc5c4cc23,non-mutagenic
NOCAS_M390,CCCC[C@@H](CC)COP(OC[C@H](CC)CCCC)OC[C@H](CC)CCCC,non-mutagenic
117929-12-1,[O-][N+](=O)c1cc2CCc3cc(cc4ccc(c1)c2c34)[N+](=O)[O-],mutagenic
80-46-6,CCC(C)(C)c1ccc(O)cc1,non-mutagenic
127-18-4,ClC(=C(Cl)Cl)Cl,non-mutagenic
114717-14-5,NC(Cn1ccnc1)C(=O)O,mutagenic
28108-99-8,CC(C)c1ccc(OP(=O)(Oc2ccccc2)Oc3ccccc3)cc1,non-mutagenic
37574-47-3,O1C2C1c3cc4ccccc4c5ccc6cccc2c6c35,mutagenic
779-02-2,Cc1c2ccccc2cc3ccccc13,mutagenic
109-43-3,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,non-mutagenic
50648-96-9,CC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,non-mutagenic
35281-34-6,C1Cc2ccc3cc4CCCc5ccc6cc(C1)c2c3c6c45,mutagenic
27113-22-0,CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,non-mutagenic
3311-98-6,[O-][N+](=O)c1cnc(NC(=O)NCCCl)s1,mutagenic
84-64-0,CCCCOC(=O)c1ccccc1C(=O)OC2CCCCC2,non-mutagenic
114460-41-2,CCc1nc2c(ccc3ccc4ccc(O)cc4c23)[nH]1,mutagenic
88-95-9,ClC(=O)c1ccccc1C(=O)Cl,mutagenic
19655-56-2,CCc1cccc2cccnc12,mutagenic
330-54-1,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,mutagenic
95-74-9,Cc1ccc(N)cc1Cl,mutagenic
602-87-9,[O-][N+](=O)c1ccc2CCc3cccc1c23,mutagenic
952-23-8,Nc1ccc2cc3ccc(N)cc3nc2c1,mutagenic
24143-08-6,CC(=O)NC1=NC(=NOC1)c2oc(cc2)[N+](=O)[O-],mutagenic
2255-50-7,COc1c2ccoc2nc3c(O)cccc13,mutagenic
75453-80-4,OC1C=CC=CC1O,mutagenic
599-64-4,CC(C)(c1ccccc1)c2ccc(O)cc2,non-mutagenic
138835-36-6,[O-][N+](=O)c1ccc2ccc3c4ccccc4nc5ccc1c2c35,mutagenic
130-26-7,Oc1c(I)cc(Cl)c2cccnc12,non-mutagenic
1513-65-1,Fc1cccc(F)n1,non-mutagenic
149022-16-2,Cc1nccc2c3ccc(O)cc3[nH]c12,mutagenic
59-50-7,Cc1cc(O)ccc1Cl,non-mutagenic
61734-90-5,CCCCN(CC(=O)CC)N=O,mutagenic
92-88-6,Oc1ccc(cc1)c2ccc(O)cc2,non-mutagenic
7144-65-2,C(Oc1ccccc1c2ccccc2)C3CO3,mutagenic
24280-93-1,COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)O,mutagenic
873-75-6,OCc1ccc(Br)cc1,non-mutagenic
54292-59-0,OCCN(CCO)c1ccc(cc1)N=Nc2cccnc2,non-mutagenic
129541-01-1,COC(=O)CNC(=O)C(CSCCCl)NC(=O)CCC(N)C(=O)O,mutagenic
86-40-8,C[n+]1c2cc(N)ccc2cc3ccc(N)cc13,mutagenic
98033-24-0,Cc1oc2c(ccc3ccc4ccc(O)cc4c23)n1,mutagenic
72848-48-7,[O-][N+](=O)c1ccc2nc3cc(ccc3nc2c1)[N+](=O)[O-],mutagenic
83504-80-7,O=Nc1ccc(Sc2ccccc2)cc1,mutagenic
92-24-0,c1ccc2cc3cc4ccccc4cc3cc2c1,mutagenic
115-77-5,OCC(CO)(CO)CO,non-mutagenic
63166-73-4,CC1COC2(CC1OC(=O)\C=C\c3ccccc3)OC4CC(CCC4C25CO5)C(=O)OC6OC(C)C(O)C(OC(=O)C)C6OC7OC(C)C(O)C(OC(=O)C)C7O,non-mutagenic
108-11-2,CC(C)CC(C)O,non-mutagenic
126420-95-9,Cc1cc(C)c(CN2C3C2c4ccccc4c5ccccc35)c(C)c1,mutagenic
188107-71-3,Cc1cc(c(C)c2c3ccccc3n(C)c12)[N+](=O)[O-],mutagenic
484-08-2,COc1cc2nc3occc3c(OC)c2cc1OC,mutagenic
6068-96-8,CCCOO,mutagenic
24099-25-0,COc1c(OCC2OC2(C)C)ccc3c(OC)c4ccoc4nc13,non-mutagenic
51938-16-0,CN(CCCCO)N=O,mutagenic
112022-09-0,CN(C)CCNC(=O)C1=CC=CN2C(=O)c3ccccc3N=C12,mutagenic
38965-71-8,OC(=O)c1cc2OCOc2c3c4cccc(O)c4cc(c13)[N+](=O)[O-],mutagenic
89-83-8,CC(C)c1ccc(C)cc1O,non-mutagenic
17479-19-5,CC(C)C1(NC(=O)C2CC3C(Cc4c[nH]c5cccc3c45)N(C)C2)OC6(O)C7CCCN7C(=O)C(Cc8ccccc8)N6C1=O,non-mutagenic
92911-19-8,CNc1ccc(cc1)N=Nc2ccc3ncsc3c2,mutagenic
91642-47-6,CCCCCOC(=O)\C=C\c1oc(cc1)[N+](=O)[O-],mutagenic
304-20-1,NNc1nncc2ccccc12,mutagenic
2206-89-5,ClCCOC(=O)C=C,mutagenic
5910-89-4,Cc1nccnc1C,non-mutagenic
25148-68-9,CNc1ccccc1N,mutagenic
141511-29-7,[O-][N+](=O)c1ccc2c(CCc3c4CCCCc4ccc23)c1,mutagenic
127924-00-9,OC(CC(=O)OCCBr)(CC(=O)OCCBr)C(=O)OCCBr,mutagenic
3778-73-2,ClCCN[P@]1(=O)OCCCN1CCCl,mutagenic
15088-70-7,CCOC(=O)CNC(=O)CBr,non-mutagenic
526-75-0,Cc1cccc(O)c1C,non-mutagenic
NOCAS_M354,CC[C@H](O)CN,non-mutagenic
36519-91-2,Clc1ccc(CC2CO2)cc1,mutagenic
105-45-3,COC(=O)CC(=O)C,non-mutagenic
17886-23-6,CCN1CCN=N1,mutagenic
16048-37-6,O=C1c2ccccc2C(=O)c3c(cccc13)[N+]#N,mutagenic
99520-64-6,O1C2C1c3ccc4c5ccccc5c6cc7cccc2c7c3c46,mutagenic
94-82-6,OC(=O)CCCOc1ccc(Cl)cc1Cl,non-mutagenic
59-02-9,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCc2c(C)c(O)c(C)c(C)c2O1,non-mutagenic
1748-81-8,CC(=O)CCC1C2CC3C(CC12C)OC(=O)C3=C,non-mutagenic
148-65-2,CN(C)CCN(Cc1ccc(Cl)s1)c2ccccn2,non-mutagenic
594-71-8,CC(C)(Cl)[N+](=O)[O-],mutagenic
4457-41-4,[O-][N+](=O)c1ccc(COC(=O)c2ccccc2)cc1,mutagenic
555-66-8,CCCCC\C=C\C(=O)CCc1ccc(O)c(OC)c1,mutagenic
63-74-1,Nc1ccc(cc1)S(=O)(=O)N,non-mutagenic
504-29-0,Nc1ccccn1,non-mutagenic
24549-06-2,CCc1cccc(C)c1N,mutagenic
619-89-6,OC(=O)\C=C\c1ccc(cc1)[N+](=O)[O-],mutagenic
6795-23-9,COc1cc2OC3OC=CC3(O)c2c4OC(=O)C5=C(CCC5=O)c14,mutagenic
38915-14-9,CCN(CCCl)CCCNc1c2ccccc2nc3c(OC)cccc13,mutagenic
612-64-6,CCN(N=O)c1ccccc1,non-mutagenic
39208-00-9,CN(C)c1ccc(cc1)N=Nc2ccc(C=O)cc2,mutagenic
75607-61-3,NC(CCC(=O)NC(CSCCCl)NC(=O)CC(=O)O)C(=O)O,mutagenic
47165-04-8,NC(=N)c1ccc(cc1)c2cc3ccc(cc3[nH]2)C(=N)N,non-mutagenic
97-24-5,Oc1ccc(Cl)cc1Sc2cc(Cl)ccc2O,non-mutagenic
78914-75-7,CN(C)c1ccc(cc1)N=Nc2ccc(COC(=O)C)cc2,mutagenic
55676-18-1,CC(=O)Nc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1,non-mutagenic
106532-60-9,CC(=O)\N=C\1/SN(C(=O)C)c2ccc(cc12)[N+](=O)[O-],mutagenic
148749-29-5,CC(=O)OC1(CCC2C3C(CCC12C)C4(C)C5CC5C(=O)C=C4C6(Cl)CC36)C(=O)C,non-mutagenic
100924-64-9,OS(=O)(=O)OCc1cc2ccccc2c3ccc4ccccc4c13,mutagenic
31297-82-2,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc3C(=O)c4ccccc4C(=O)c3c2O,mutagenic
139259-91-9,COc1ccc(CON(OC(=O)C)C(=O)c2ccccc2)cc1,mutagenic
33703-08-1,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,non-mutagenic
533-30-2,Nc1ccc2ncsc2c1,mutagenic
311-45-5,CCOP(=O)(OCC)Oc1ccc(cc1)[N+](=O)[O-],mutagenic
135294-99-4,OCc1cccc2c3cccc4cccc(c12)c34,non-mutagenic
108278-72-4,NC(=O)N(CCCC(=O)O)N=O,mutagenic
272-16-2,c1ccc2sncc2c1,non-mutagenic
118745-11-2,ON(C=O)c1ccc(\C=C\c2ccccc2)cc1,mutagenic
NOCAS_M324,CN1CC[C@@H](CN2c3ccccc3Sc4ccccc24)C1,non-mutagenic
33953-73-0,Oc1c2ccccc2c3ccc4cccc5ccc1c3c45,mutagenic
51938-15-9,CCCCN(CC(=O)C)N=O,mutagenic
56-40-6,NCC(=O)O,non-mutagenic
593-08-8,CCCCCCCCCCCC(=O)C,non-mutagenic
151910-74-6,OC1C=Cc2c(ccc3cc4c5C=CC(O)C(O)c5ccc4cc23)C1O,non-mutagenic
4273-73-8,COC(=O)\C(=C\C=C\C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)\C)\C,non-mutagenic
108354-48-9,Cc1cc2nccnc2c3nc(N)n(C)c13,mutagenic
89-25-8,CC1=NN(C(=O)C1)c2ccccc2,non-mutagenic
NOCAS_M102,C[C@@H]1COc2c(N3CCN(C)CC3)c(F)c(C(=O)O)c4C(=O)C=CN1c24,mutagenic
51-98-9,CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C#C,non-mutagenic
32425-83-5,O=C1CCc2ccc3c(ccc4ccccc34)c12,mutagenic
131862-17-4,CN(C)CCNC(=O)c1cc2ccccc2c3cccnc13,mutagenic
138805-30-8,Cc1ccc(N)cc1N=[N+]([O-])c2cc(N)ccc2C,mutagenic
110-83-8,C1CCC=CC1,non-mutagenic
105427-00-7,CC1(CO1)C(=O)NCc2ccccc2,mutagenic
129286-36-8,Fc1ccc2c3c(ccc4ccccc34)c5cccc1c25,mutagenic
2415-85-2,CC(=O)CC(=O)Nc1ccc(C)cc1,non-mutagenic
35287-69-5,COC(=O)C12Oc3ccc(c(O)c3C(=C1C(=O)CC(C)C2O)O)c4ccc5OC6(C(O)C(C)CC(=O)C6=C(O)c5c4O)C(=O)OC,non-mutagenic
NOCAS_M569,C[C@H]1C[C@H](CC(C)(C)C1)OC(=O)c2ccccc2O,non-mutagenic
999-55-3,C=CCOC(=O)C=C,non-mutagenic
393-52-2,Fc1ccccc1C(=O)Cl,mutagenic
1025-15-6,C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O,non-mutagenic
127183-64-6,Nc1ccc2c(no[n+]2[O-])n1,mutagenic
150445-99-1,[O-][N+](=O)c1cccc(CO\N=C\c2nc3cc(ccc3n2Cc4ccc(F)cc4)[N+](=O)[O-])c1,non-mutagenic
94223-87-7,Cc1ccc2nc3c(cc2c1)c4cccc5cccc3c45,non-mutagenic
NOCAS_M538,CCC[C@](C)(COC(=O)N)COC(=O)NC(C)C,non-mutagenic
27354-18-3,CC(C)Nc1cccc2C(=O)c3ccccc3C(=O)c12,mutagenic
68-12-2,CN(C)C=O,non-mutagenic
26328-53-0,[O-][N+](=O)c1ccc(Nc2ccc(cc2)N=C=S)cc1,non-mutagenic
91254-97-6,Oc1cc2ccc(c3ccc4cccc1c4c23)[N+](=O)[O-],mutagenic
133960-21-1,COC(=O)c1oc(NOC(=O)C)c(c2ccccc2)c1c3ccccc3,non-mutagenic
149996-82-7,CCN(C=O)N=O,mutagenic
80-13-7,OC(=O)c1ccc(cc1)S(=O)(=O)N(Cl)Cl,mutagenic
3333-62-8,O=C1Oc2cc(ccc2C=C1c3ccccc3)n4nc5ccc6ccccc6c5n4,non-mutagenic
50649-06-4,OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)COc3ccc(Cl)cc3Cl,non-mutagenic
98-83-9,CC(=C)c1ccccc1,non-mutagenic
1010-93-1,Cc1ncc([N+](=O)[O-])n1CC(=O)O,mutagenic
19077-98-6,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccccn2,non-mutagenic
97-88-1,CCCCOC(=O)C(=C)C,non-mutagenic
7241-98-7,COc1cc2OC3OCCC3c2c4OC(=O)C5=C(CCOC5=O)c14,non-mutagenic
553-97-9,CC1=CC(=O)C=CC1=O,non-mutagenic
NOCAS_M63,O[C@@H]1OC(=O)C(=C1C(Cl)Cl)Cl,mutagenic
130-01-8,C\C=C\1/CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23,non-mutagenic
507-70-0,CC1(C)C2CCC1(C)C(O)C2,non-mutagenic
99523-57-6,Cc1ccc2nsc(NC(=O)CCl)c2c1,mutagenic
166546-18-5,CCN(CCCl)c1ccc(cc1)c2nc3cc(ccc3[nH]2)c4nc5cc(ccc5[nH]4)N6CCN(C)CC6,non-mutagenic
141899-13-0,COc1cc2OC3(C)OC4OC4C3(C)c2c5OC(=O)C6=C(CCC6=O)c15,non-mutagenic
NOCAS_M551,CCCC[C@@H](CC)COC(=O)c1ccc(C(=O)OC[C@H](CC)CCCC)c(c1)C(=O)OC[C@H](CC)CCCC,non-mutagenic
69658-16-8,OS(=O)(=O)c1ccc(Oc2ccc3c4ccccc4C(=O)c5cccc2c35)cc1,mutagenic
131-12-4,COc1c(OC)c2occc2c3OC(=O)C=Cc13,non-mutagenic
51330-27-9,CC1OC(OC2C(O)C(O)C(CO)OC2OC3C(O)C(O)C(OC3OC4CCC5(C)C(CCC6(C)C5CC=C7C8CC(C)(C)CC(O)C8(C)CCC67C)C4(C)CO)C(=O)O)C(O)C(O)C1O,non-mutagenic
4671-93-6,N#C[Se]Cc1ccccc1,mutagenic
940-14-7,[O-][N+](=O)c1ccc(OC=C)cc1,mutagenic
118745-13-4,CCC(=O)N(O)c1ccc2ccccc2c1,mutagenic
107-31-3,COC=O,non-mutagenic
33779-70-3,C[n+]1c(c2ccc(N)cc2)c3cc(N)ccc3c4ccc(N)cc14,mutagenic
60768-66-3,[O-][N+](=O)c1ccc2sncc2c1,mutagenic
687-47-8,CCOC(=O)[C@H](C)O,non-mutagenic
1162-65-8,COc1cc2O[C@H]3OC=C[C@H]3c2c4OC(=O)C5=C(CCC5=O)c14,mutagenic
557-11-9,NC(=O)NCC=C,mutagenic
64532-97-4,CCCCCCCCCc1ccc(OP(=O)(Oc2ccccc2)Oc3ccccc3)cc1,non-mutagenic
98-87-3,ClC(Cl)c1ccccc1,mutagenic
111990-50-2,C(Cc1cccc2ccccc12)C3CO3,mutagenic
55556-91-7,O=NN1CCC(=O)CC1,mutagenic
491-35-0,Cc1ccnc2ccccc12,mutagenic
138835-35-5,[O-][N+](=O)c1ccc2ccc3nc4ccccc4c5ccc1c2c35,mutagenic
140-64-7,NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(=N)N)cc1,non-mutagenic
989-38-8,CCNc1cc2OC3=CC(=NCC)C(=CC3=C(c4ccccc4C(=O)OCC)c2cc1C)C,non-mutagenic
23165-19-7,C[N+]1(C)CCOCC1,non-mutagenic
2650-18-2,CCN(Cc1cccc(c1)S(=O)(=O)O)c2ccc(cc2)C(=C3C=CC(=[N+](CC)Cc4cccc(c4)S(=O)(=O)O)C=C3)c5ccccc5S(=O)(=O)O,mutagenic
141-46-8,OCC=O,non-mutagenic
66212-60-0,O[C@@H]1[C@H]2O[C@H]2c3cc4ccc5cccc6ccc(c3[C@@H]1O)c4c56,mutagenic
98911-23-0,CC(=O)N(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2ccc(Oc3ccc(Cl)cc3)cc2,mutagenic
41037-13-2,Cc1cc(cc2ccccc12)[N+](=O)[O-],mutagenic
1107-26-2,C\C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C)/C)\C=O,non-mutagenic
102822-04-8,[O-][N+](=O)c1ccc2C(=O)C(=O)c3cccc4ccc1c2c34,mutagenic
72869-86-4,CC(CCNC(=O)OCCOC(=O)C(=C)C)CC(C)(C)CNC(=O)OCCOC(=O)C(=C)C,non-mutagenic
598-78-7,CC(Cl)C(=O)O,non-mutagenic
2397-76-4,CC(=C)C(=O)OCC(C)(C)C,non-mutagenic
120812-47-7,[O-][N+](=O)c1ccc2c3CCCCc3c4cccc5ccc1c2c45,mutagenic
188699-17-4,COc1nc2cc(cc(CBr)c2nc1OC)[N+](=O)[O-],mutagenic
60872-63-1,C\C=C/1\CC(C)C(C)(OC(=O)C)C(=O)OCC2=CCN(C)CCC(OC1=O)C2=O,mutagenic
1669-70-1,CC1(CO1)c2ccc(Cl)cc2,mutagenic
84-17-3,C\C=C(\C(=C\C)\c1ccc(O)cc1)/c2ccc(O)cc2,non-mutagenic
746-53-2,[O-][N+](=O)c1cc2C(=O)c3cc(cc(c3c2c(c1)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],mutagenic
NOCAS_M561,CCCC[C@@H](CC)CNC[C@H](CC)CCCC,non-mutagenic
NOCAS_M403,CCOC(=O)[C@@H]1O[C@]1(C)c2ccccc2,non-mutagenic
61756-39-6,CC(=O)C1=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C,non-mutagenic
99333-90-1,Oc1c(cc2ccc3cccc4ccc1c2c34)[N+](=O)[O-],mutagenic
9002-92-0,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO,non-mutagenic
18640-74-9,CC(C)Cc1nccs1,mutagenic
109415-89-6,CCOC(=O)C(C)(C#N)c1snc2ccc(cc12)[N+](=O)[O-],mutagenic
5326-87-4,BrCC(=O)Nc1ccccc1,non-mutagenic
452-06-2,Nc1nc2ncnc2c[nH]1,non-mutagenic
1565-94-2,CC(=C)C(=O)OCC(O)COc1ccc(cc1)C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2,non-mutagenic
61421-82-7,COc1ccc(Nc2c3ccccc3nc4ccccc24)cc1,mutagenic
68299-98-9,OCC(=O)N(O)c1ccc(Cl)cc1,non-mutagenic
1874-22-2,[O-][N+](=O)c1oc(\C=C\C=O)cc1,mutagenic
28361-96-8,NC(CSCCCl)C(=O)O,mutagenic
98151-92-9,Nc1ccc2ccc3c4ccccc4cc5ccc1c2c35,mutagenic
16053-71-7,Cc1c2C(O)C(O)c3ccccc3c2cc4ccccc14,mutagenic
22056-82-2,CCOCC=O,non-mutagenic
540-49-8,Br\C=C\Br,mutagenic
2113-57-7,Brc1cccc(c1)c2ccccc2,non-mutagenic
36504-66-2,O1[C@@H]2C=Cc3cc4ccc5cccc6ccc(c3[C@H]12)c4c56,mutagenic
NOCAS_M517,O[C@@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+](=O)[O-],non-mutagenic
1734-79-8,[O-][N+](=O)c1ccc(\C=C\C=O)cc1,mutagenic
106671-90-3,[O-][N+](=O)c1ccc(cc1)c2nc3sccn3c2N=O,mutagenic
10061-01-5,ClC\C=C/Cl,mutagenic
64224-21-1,CC1=C(SSC1=S)c2cnccn2,non-mutagenic
125372-28-3,Cn1c(N=N#N)nc2ccc3ncccc3c12,mutagenic
126-07-8,COC1=CC(=O)C[C@@H](C)[C@]12Oc3c(Cl)c(OC)cc(OC)c3C2=O,non-mutagenic
28995-89-3,[O-][N+](=O)c1cc(c2c(cc(cc2c1)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],mutagenic
NOCAS_M394,CCC[C@@H](C)C[C@@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@@H](C[C@H](C)CCCCCC[C@H](O)C[C@H](O)[C@@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,non-mutagenic
134998-72-4,CCC(CCC(=O)C)COC(=O)CCCCC(=O)O,non-mutagenic
5598-53-8,NC(CC(=O)O)C(=O)O,non-mutagenic
109-64-8,BrCCCBr,non-mutagenic
78-94-4,CC(=O)C=C,mutagenic
591-12-8,CC1=CCC(=O)O1,non-mutagenic
26049-70-7,NNc1nc(cs1)c2ccc(cc2)[N+](=O)[O-],mutagenic
99-55-8,Cc1ccc(cc1N)[N+](=O)[O-],mutagenic
302-84-1,NC(CO)C(=O)O,non-mutagenic
79-14-1,OCC(=O)O,non-mutagenic
2429-71-2,COc1cc(ccc1N=Nc2cc(c3ccccc3c2O)S(=O)(=O)O)c4ccc(N=Nc5cc(c6ccccc6c5O)S(=O)(=O)O)c(OC)c4,non-mutagenic
505-22-6,C1COCOC1,mutagenic
123-32-0,Cc1cnc(C)cn1,non-mutagenic
947-72-8,Clc1cc2ccccc2c3ccccc13,mutagenic
NOCAS_M56,N1[C@@H]2[C@H]1c3ccccc3c4c2ccc5ccccc45,mutagenic
104-46-1,COc1ccc(\C=C\C)cc1,non-mutagenic
54235-20-0,Oc1cc2c3ccccc3c4cccc(c1[N+](=O)[O-])c24,mutagenic
478-45-5,OC(=O)c1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,non-mutagenic
102408-27-5,CN(C)c1nc2c3cccnc3ccc2n1C,mutagenic
50-49-7,CN(C)CCCN1c2ccccc2CCc3ccccc13,non-mutagenic
13436-58-3,Cn1cc2cccc(c2n1)[N+](=O)[O-],mutagenic
192-97-2,c1ccc2c(c1)c3cccc4ccc5cccc2c5c34,mutagenic
13171-00-1,CC(=O)c1cc(cc2c1CCC2(C)C)C(C)(C)C,non-mutagenic
29590-42-9,CC(C)CCCCCOC(=O)C=C,non-mutagenic
89-40-7,[O-][N+](=O)c1ccc2C(=O)NC(=O)c2c1,mutagenic
2531-84-2,Cc1ccc2c(ccc3ccccc23)c1,mutagenic
78468-34-5,Nc1cc(ccc1CO)[N+](=O)[O-],mutagenic
1649-18-9,Fc1ccc(cc1)C(=O)CCCN2CCN(CC2)c3ccccn3,non-mutagenic
143343-83-3,COc1ccc(CNCC(O)COc2ccc3nc(O)ccc3c2)cc1OC,non-mutagenic
9002-86-2,CCC(Cl)CC(Cl)CC(C)Cl,non-mutagenic
64507-38-6,OC(=O)c1cc(Br)cc2cccnc12,non-mutagenic
13010-10-1,CCCCCN(N=O)C(=N)N[N+](=O)[O-],mutagenic
116374-67-5,CN(C)CCCNc1c2ccccc2nc3c(ccc(c13)[N+](=O)[O-])N(C)C,mutagenic
